GERENCIA;NOMBRE GERENCIA;CS;CENTRO;CONSULTORIO
1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;C.L. PEDROSA DE DUERO
1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;C.L. SOTILLO RIVERA
1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;C.L. VILLATUELDA
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. MAMBRILLAS DE LARA
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. PEÑACOBA
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. REVILLA LA
1702;Gerencia de Burgos;170226;C.S. SALAS LOS INFANTES;C.L. SANTO DOMINGO DE SILOS
1702;Gerencia de Burgos;170229;C.S. SEDANO;C.L. ESCALADA
1702;Gerencia de Burgos;170229;C.S. SEDANO;C.L. ESCOBADOS DE ABAJO
1702;Gerencia de Burgos;170229;C.S. SEDANO;C.L. SARGENTES DE LA LORA
1702;Gerencia de Burgos;170229;C.S. SEDANO;C.L. TUBILLEJA
1702;Gerencia de Burgos;170231;C.S. VALLE TOBALINA;C.L. PEDROSA DE TOBALINA
1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;C.L. ESPINOSA DE BRICIA
1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;C.L. LOMAS DE VILLAMEDIANA
1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;C.L. PEDROSA DE VALDEPORRES
1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;C.L. PUENTEDEY
1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;C.S. VALLE VALDEBEZANA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. FUENTECALIENTE DE PUERTA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. MANCILES
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. PEONES
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. SAN MARTIN DE HUMADA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. VALCARCERES LOS
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. VILLAHERNANDO
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. VILLAHIZAN DE TREVIÑO
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. VILLANUEVA DE ODRA
1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;C.L. VILLEGAS
1702;Gerencia de Burgos;170234;C.S. VALLE DE MENA;C.S. VALLE DE MENA
1702;Gerencia de Burgos;170235;C.S. VILLARCAYO;C.S. VILLARCAYO
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. SANTOVENIA VALDONCINA
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. VEGA DE INFANZONES
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. VILECHA
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. VILLACEDRE
1703;Gerencia de León;170301;C.S. ARMUNIA;C.S. ARMUNIA
1703;Gerencia de León;170302;C.S. ASTORGA I;C.L. CARRERA LA
1703;Gerencia de León;170302;C.S. ASTORGA I;C.L. SANTA CATALINA DE SOMOZA
1703;Gerencia de León;170302;C.S. ASTORGA I;C.S. ASTORGA I (2 ZONAS, ASTORGA I y I
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. ABANO
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. CASTRILLO DE CEPEDA
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. CHANA DE SOMOZA
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. CULEBROS
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. EL GANSO
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. FONTORIA DE CEPEDA
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. MORALES DE ARCEDIANO
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. PRIARANZA VALDUERNA
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. RABANAL DEL CAMINO
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. VILLAMECA
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. ZACOS
1703;Gerencia de León;170303;C.S. ASTORGA II;C.S. ASTORGA II
1703;Gerencia de León;170304;C.S. SAN EMILIANO;C.L. ABELGAS DE LUNA
1703;Gerencia de León;170304;C.S. SAN EMILIANO;C.L. ARALLA DE LUNA
1703;Gerencia de León;170304;C.S. SAN EMILIANO;C.L. SENA DE LUNA
1703;Gerencia de León;170306;C.S. CISTIERNA;C.L. ALMANZA
1703;Gerencia de León;170306;C.S. CISTIERNA;C.L. CEBANICO
1703;Gerencia de León;170306;C.S. CISTIERNA;C.L. CREMENES
1703;Gerencia de León;170306;C.S. CISTIERNA;C.L. PRADO DE LA GUZPEÑA
1703;Gerencia de León;170306;C.S. CISTIERNA;C.L. TEJERINA
1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;C.L. BEBERINO
1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;C.L. BUSDONGO
1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;C.L. VEGA DE GORDON
1703;Gerencia de León;170308;C.S. LA BAÑEZA I;C. L. SANTIBAÑEZ DE LA ISLA
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. FELECHARES DE LA VALDERIA
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. NOGAREJAS
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. SAN ADRIAN DEL VALLE
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. TORNEROS DE LA VALDERIA
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. VILLARNERA DE LA VEGA
1703;Gerencia de León;170310;C.S. TRUCHAS;C.L. CASTRILLO CABRERA
1703;Gerencia de León;170310;C.S. TRUCHAS;C.L. FORNA
1703;Gerencia de León;170310;C.S. TRUCHAS;C.L. NOGAR
1703;Gerencia de León;170311;C.S. LA MAGDALENA;C.L. LA GARANDILLA
1703;Gerencia de León;170311;C.S. LA MAGDALENA;C.L. RIELLO
1703;Gerencia de León;170311;C.S. LA MAGDALENA;C.L. VEGA DE CABALLEROS
1703;Gerencia de León;170311;C.S. LA MAGDALENA;C.S. LA MAGDALENA
1703;Gerencia de León;170312;C.S. ERAS DE RENUEVA;C.L. VILLAQUILAMBRE
1703;Gerencia de León;170314;C.S. CONDESA;C.S. CONDESA
1703;Gerencia de León;170317;C.S. JOSE AGUADO II;C.L. CASTRILLO DE LA RIBERA
1703;Gerencia de León;170317;C.S. JOSE AGUADO II;C.L. MARNE
1703;Gerencia de León;170317;C.S. JOSE AGUADO II;C.L. TOLDANOS
1703;Gerencia de León;170318;C.S. MANSILLA MULAS;C.L. GUSENDOS DE LOS OTEROS
1703;Gerencia de León;170318;C.S. MANSILLA MULAS;C.L. VILLABURBULA
1703;Gerencia de León;170318;C.S. MANSILLA MULAS;C.L. VILLANUEVA DE LAS MANZANAS
1703;Gerencia de León;170319;C.S. MATALLANA DE TORIO;C.L. CARMENES
1703;Gerencia de León;170320;C.S. RIAÑO;C.L. CARANDE
1703;Gerencia de León;170320;C.S. RIAÑO;C.L. PORTILLA DE LA REINA
1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;C.L. CIFUENTES DE RUEDA
1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;C.L. ALCOBA DE LA RIBERA
1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;C.L. QUINTANILLA DEL VALLE
1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;C.L. SAN PEDRO DE PEGAS
1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;C.L. SAN ROMAN CABALLEROS
1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;C.L. SECAREJO
1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;C.L. VILLARES DE ORBIGO
1703;Gerencia de León;170323;C.S. SAHAGUN CAMPOS;C.L. SAN MARTIN DE LA CUEZA
1703;Gerencia de León;170323;C.S. SAHAGUN CAMPOS;C.L. VALDESCAPA DE CEA
1703;Gerencia de León;170324;C.S. SAN ANDRES RABANEDO;C.L. CUADROS
1703;Gerencia de León;170324;C.S. SAN ANDRES RABANEDO;C.L. LA SECA
1703;Gerencia de León;170324;C.S. SAN ANDRES RABANEDO;C.L. POBLADURA DEL BERNESGA
1703;Gerencia de León;170325;C.S. STA. MARIA PARAMO;C.L. MANSILLA DEL PARAMO
1703;Gerencia de León;170325;C.S. STA. MARIA PARAMO;C.L. ZAMBRONCINOS DEL PARAMO
1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;C.L. CABREROS DEL RIO
1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;C.L. FUENTES DE CARBAJAL
1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;C.L. JABARES DE LOS OTEROS
1702;Gerencia de Burgos;170237;C.S. LAS HUELGAS;C.S. LAS HUELGAS
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. MEIZARA
1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;C.L. MATANZA DE LOS OTEROS
1703;Gerencia de León;170301;C.S. ARMUNIA;C.L. VILLAR DE MAZARIFE
1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;C.L. VILLADEMOR DE LA VEGA
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. LAGUNAS DE SOMOZA
1703;Gerencia de León;170328;C.S. TROBAJO DEL CAMINO;CN. BARRIO LA SAL
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. REQUEJO DE PRADORREY
1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;C.L. COLINAS DEL CAMPO
1703;Gerencia de León;170303;C.S. ASTORGA II;C.L. VAL DE SAN LORENZO
1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;C.L. SANTA CRUZ DE MONTES
1703;Gerencia de León;170304;C.S. SAN EMILIANO;C.L. CABRILLANES
1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;C.L. TORRE DEL BIERZO
1703;Gerencia de León;170306;C.S. CISTIERNA;C.L. CALAVERAS DE ABAJO
1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;C.L. VILLADEPALOS
1703;Gerencia de León;170306;C.S. CISTIERNA;C.L. VILLAVERDE ARCAYOS
1704;Gerencia de Ponferrada;170404;C.S. PONFERRADA I;C.L. S. MIGUEL DE LAS DUEÑAS
1703;Gerencia de León;170307;C.S. CUENCA BERNESGA;C.L. ROBLA LA
1704;Gerencia de Ponferrada;170407;C.S. PUENTE DOMINGO FLOREZ;C.L. BENUZA
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. CASTRILLO DE LA VALDUERNA
1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;C.L. CERVATOS DE LA CUEZA
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. MORLA
1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;C.L. MANQUILLOS
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. PALACIOS DE LA VALDUERNA
1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;C.L. VILLACUENDE
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. REGUERAS DE ABAJO
1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;C.L. VADO
1703;Gerencia de León;170309;C.S. BAÑEZA II;C.L. SAN FELIX DE LA VEGA
1705;Gerencia de Palencia;170505;C.S. FROMISTA;C.L. SAN CEBRIAN DE CAMPOS
1703;Gerencia de León;170310;C.S. TRUCHAS;C.L. CORPORALES
1705;Gerencia de Palencia;170507;C.S. HERRERA DE PISUERGA;C.L. CASTRECIAS
1703;Gerencia de León;170311;C.S. LA MAGDALENA;C.L. ESPINOSA DE LA RIBERA
1705;Gerencia de Palencia;170507;C.S. HERRERA DE PISUERGA;C.L. MOARVES DE OJEDA
1703;Gerencia de León;170311;C.S. LA MAGDALENA;C.L. MALLO DE LUNA
1705;Gerencia de Palencia;170510;C.S. OSORNO;C.L. ESPINOSA DE VILLAGONZALO
1703;Gerencia de León;170311;C.S. LA MAGDALENA;C.L. RIOSECO DE TAPIA
1705;Gerencia de Palencia;170510;C.S. OSORNO;C.L. PALACIOS RIO PISUERGA
1703;Gerencia de León;170311;C.S. LA MAGDALENA;C.L. SOTO Y AMIO
1705;Gerencia de Palencia;170510;C.S. OSORNO;C.L. VILLASARRACINO
1703;Gerencia de León;170312;C.S. ERAS DE RENUEVA;C.L. BARRILLOS DE CURUEÑO
1705;Gerencia de Palencia;170512;C.S. PAREDES DE NAVA;C.L. VILLALUMBROSO
1703;Gerencia de León;170312;C.S. ERAS DE RENUEVA;C.L. PALACIO DE TORIO
1705;Gerencia de Palencia;170514;C.S. SALDAÑA;C.L. ACERA DE LA VEGA
1703;Gerencia de León;170312;C.S. ERAS DE RENUEVA;C.L. SAN FELIZ DE TORIO
1705;Gerencia de Palencia;170514;C.S. SALDAÑA;C.L. BUSTILLO DE LA VEGA
1703;Gerencia de León;170317;C.S. JOSE AGUADO II;C.L. CEREZALES DEL CONDADO
1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;C.L. HORNILLOS DE CERRATO
1703;Gerencia de León;170317;C.S. JOSE AGUADO II;C.L. VALDESOGO DE ABAJO
1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;C.L. VILLAHAN
1703;Gerencia de León;170317;C.S. JOSE AGUADO II;C.L. VILLATURIEL
1705;Gerencia de Palencia;170517;C.S. VENTA DE BAÑOS;C.L. VALLE DE CERRATO
1703;Gerencia de León;170318;C.S. MANSILLA MULAS;C.L. LUENGOS
1705;Gerencia de Palencia;170520;C.S. VILLAMURIEL DE CERRATO;C.S. VILLAMURIEL CERRATO
1703;Gerencia de León;170318;C.S. MANSILLA MULAS;C.L. VALDEARCOS
1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;C.L. BUENAVISTA
1703;Gerencia de León;170318;C.S. MANSILLA MULAS;C.L. VILLIGUER
1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;C.L. LA LURDA
1703;Gerencia de León;170320;C.S. RIAÑO;C.L. SOTO DE SAJAMBRE
1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;C.L. PELAYOS
1703;Gerencia de León;170321;C.S. RIBERA DEL ESLA;C.L. VILLAMONDRIN DE RUEDA
1706;Gerencia de Salamanca;170602;C.S. ALDEADAVILA RIBERA;C.S. ALDEADAVILA RIBERA
1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;C.L. ESTEBANEZ DE LA CALZADA
1706;Gerencia de Salamanca;170603;C.S. BEJAR;C.L. CANTAGALLO
1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;C.L. SAN MARTIN DEL CAMINO
1706;Gerencia de Salamanca;170603;C.S. BEJAR;C.S. MARIA AUXILIADORA
1703;Gerencia de León;170323;C.S. SAHAGUN CAMPOS;C.L. BERCIANOS DEL REAL CAMINO
1703;Gerencia de León;170323;C.S. SAHAGUN CAMPOS;C.L. GRAJAL DE CAMPOS
1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;C.L. PELARRODRIGUEZ
1703;Gerencia de León;170324;C.S. SAN ANDRES RABANEDO;C.L. CASCANTES
1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;C.L. BERCIMUELLE
1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;C.L. CAMPILLO DE SALVATIERRA
1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;C.L. LEDRADA
1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;C.L. CASTROPODAME
1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;C.L. TREMOR DE ABAJO
1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;C.L. ESCURIAL DE LA SIERRA
1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;C.L. CARRACEDELO
1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;C.L. TORNADIZO EL
1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;C.L. NARAYOLA
1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;C.L. OLMEDO DE CAMACES
1704;Gerencia de Ponferrada;170403;C.S. FABERO;C.L. OTERO NARAGUANTES
1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;C.L. VECINOS
1704;Gerencia de Ponferrada;170405;C.S. PONFERRADA II;C.S. PONFERRADA II
1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;C.L. ALDEANUEVA DE FIGUEROA
1704;Gerencia de Ponferrada;170410;C.S. VILLAFRANCA BIERZO;C.S. VILLAFRANCA BIERZO
1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;C.L. TARDAGUILA
1705;Gerencia de Palencia;170502;C.S. BALTANAS;C.L. ESPINOSA DE CERRATO
1706;Gerencia de Salamanca;170624;C.S. PEÑARANDA;C.L. GARCIGRANDE
1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;C.L. ARENILLAS DE NUÑO PEREZ
1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;C.L. BAHILLO
1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;C.L. VILLATURDE
1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;C.L. VILLOLDO
1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;C.L. CASTREJON DE LA PEÑA
1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;C.L. PERAZANCAS DE OJEDA
1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;C.L. POLENTINOS
1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;C.L. SAN CEBRIAN DE MUDA
1705;Gerencia de Palencia;170504;C.S. CERVERA PISUERGA;C.S. CERVERA PISUERGA
1705;Gerencia de Palencia;170505;C.S. FROMISTA;C.L. ITERO DE LA VEGA
1705;Gerencia de Palencia;170506;C.S. GUARDO;C.L. RIOS MENUDOS DE LA PEÑA
1705;Gerencia de Palencia;170506;C.S. GUARDO;C.L. SANTIBAÑEZ DE LA PEÑA
1705;Gerencia de Palencia;170507;C.S. HERRERA DE PISUERGA;C.L. AMAYUELAS DE OJEDA
1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;C.L. MACHACON
1705;Gerencia de Palencia;170507;C.S. HERRERA DE PISUERGA;C.L. SOTOBAÑADO Y PRIORATO
1706;Gerencia de Salamanca;170630;C.S. TAMAMES;C.L. MORASVERDES
1705;Gerencia de Palencia;170509;C.S. DE LA PUEBLA;C.S. DE LA PUEBLA
1705;Gerencia de Palencia;170510;C.S. OSORNO;C.L. SANTA CRUZ DE BOEDO
1706;Gerencia de Salamanca;170630;C.S. TAMAMES;C.L. SEGOYUELA DE LOS CORNEJOS
1705;Gerencia de Palencia;170511;C.S. PALENCIA RURAL;C.L. SOTO DE CERRATO
1706;Gerencia de Salamanca;170633;C.S. VILLORIA;C.L. ARABAYONA DE MOGICA
1705;Gerencia de Palencia;170512;C.S. PAREDES DE NAVA;C.L. VILLAMUERA DE LA CUEZA
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. ESCUERNAVACAS
1705;Gerencia de Palencia;170514;C.S. SALDAÑA;C.L. PEDROSA DE LA VEGA
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. GEMA
1705;Gerencia de Palencia;170514;C.S. SALDAÑA;C.L. RELEA DE LA LOMA
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. PICONES
1705;Gerencia de Palencia;170514;C.S. SALDAÑA;C.L. VILLAMELENDRO
1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;C.L. TREMEDAL DE TORMES
1705;Gerencia de Palencia;170514;C.S. SALDAÑA;C.L. VILLARROBEJO
1707;Gerencia de Segovia;170701;C.S. CANTALEJO;C.L. ALDEALCORVO
1705;Gerencia de Palencia;170516;C.S. TORQUEMADA;C.L. TABANERA DE CERRATO
1707;Gerencia de Segovia;170701;C.S. CANTALEJO;C.L. PUEBLA DE PEDRAZA
1705;Gerencia de Palencia;170517;C.S. VENTA DE BAÑOS;C.L. CASTRILLO DE ONIELO
1707;Gerencia de Segovia;170702;C.S. CARBONERO EL MAYOR;C.L. LASTRAS DE CUELLAR
1705;Gerencia de Palencia;170517;C.S. VENTA DE BAÑOS;C.L. TARIEGO DE CERRATO
1707;Gerencia de Segovia;170703;C.S. CUELLAR;C.L. FUENTES DE CUELLAR
1705;Gerencia de Palencia;170519;C.S. VILLADA;C.L. MORATINOS
1707;Gerencia de Segovia;170703;C.S. CUELLAR;C.S. CUELLAR
1705;Gerencia de Palencia;170519;C.S. VILLADA;C.S. VILLADA
1707;Gerencia de Segovia;170711;C.S. SEGOVIA RURAL;C.L. BERNUY DE PORREROS
1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;C.L. PEDROSILLO DE LOS AIRES
1707;Gerencia de Segovia;170711;C.S. SEGOVIA RURAL;C.L. MARAZUELA
1706;Gerencia de Salamanca;170602;C.S. ALDEADAVILA RIBERA;C.L. BARRUECOPARDO
1706;Gerencia de Salamanca;170602;C.S. ALDEADAVILA RIBERA;C.L. MASUECO
1706;Gerencia de Salamanca;170603;C.S. BEJAR;C.L. MONTEMAYOR DEL RIO
1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;C.L. TORRESMENUDAS
1707;Gerencia de Segovia;170716;C.S. SACRAMENIA;C.L. CASTROJIMENO
1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;C.L. GUADAPERO
1708;Gerencia de Soria;170802;C.S. ALMAZAN;C.L. ALPANSEQUE
1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;C.L. TENEBRON
1708;Gerencia de Soria;170802;C.S. ALMAZAN;C.L. MARAZOVEL
1708;Gerencia de Soria;170802;C.S. ALMAZAN;C.L. RADONA
1706;Gerencia de Salamanca;170609;C.S. FUENTEGUINALDO;C.L. PUEBLA DE AZABA
1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;C.L. ARENILLAS
1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;C.L. VILLAR DE ARGAÑAN
1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;C.L. RELLO
1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;C.L. PEROMINGO
1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;C.L. AYLAGAS
1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;C.L. SANTIBAÑEZ DE BEJAR
1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;C.L. OSMA
1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;C.S. GUIJUELO
1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;C.L. RECUERDA
1706;Gerencia de Salamanca;170616;C.S. LEDESMA;C.S. LEDESMA
1708;Gerencia de Soria;170805;C.S. EL BURGO DE OSMA;C.L. VILDE
1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;C.S. LINARES DE RIOFRIO
1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;C.L. ALCUBILLA
1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;C.L. MADROÑAL
1708;Gerencia de Soria;170806;C.S. SAN ESTEBAN GORMAZ;C.L. PEDRAJA DE SAN ESTEBAN
1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;C.L. CABRERIZOS
1708;Gerencia de Soria;170807;C.S. GOMARA;C.L. MAJAN
1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;C.L. ARAPILES
1708;Gerencia de Soria;170808;C.S. OLVEGA;C.L. MURO DE AGREDA
1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;C.L. ZARAPICOS
1708;Gerencia de Soria;170809;C.S. PINARES-COVALEDA;C.L. MOLINOS DE DUERO
1706;Gerencia de Salamanca;170624;C.S. PEÑARANDA;C.L. VILLAR DE GALLIMAZO
1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;C.L. VILLASRUBIAS
1708;Gerencia de Soria;170810;C.S. SAN LEONARDO YAGÜE;C.L. HONTORIA DEL PINAR
1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;C.L. ENCINAS DE ABAJO
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. ARANCON
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. CORTOS
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. ITUERO
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. QUINTANA REDONDA
1708;Gerencia de Soria;170811;C.S. SORIA RURAL;C.L. VENTOSA DE LA SIERRA
1708;Gerencia de Soria;170812;C.S. S.PEDRO MANRIQUE;C.L. FUENTES DE MAGAÑA
1708;Gerencia de Soria;170812;C.S. S.PEDRO MANRIQUE;C.L. VILLAR DEL RIO
1708;Gerencia de Soria;170814;C.S. SORIA SUR;C.S. Soria Sur
1709;Gerencia de Valladolid Oeste;170909;C.S. LAGUNA DE DUERO;C.L. VIANA DE CEGA
1709;Gerencia de Valladolid Oeste;170910;C.S. MAYORGA DE CAMPOS;C.L. MONASTERIO DE VEGA
1709;Gerencia de Valladolid Oeste;170913;C.S. MEDINA DE RIOSECO;C.L. LA SANTA ESPINA
1709;Gerencia de Valladolid Oeste;170920;C.S. TORDESILLAS;C.L. PELAYO DEL VALLE
1709;Gerencia de Valladolid Oeste;170924;C.S. VILLAFRECHOS;C.L. PALAZUELO DE VEDI.
1709;Gerencia de Valladolid Oeste;170925;C.S. VILLALON DE CAMPOS;C.L. FONTIHOYUELO
1709;Gerencia de Valladolid Oeste;170926;C.S. VALLADOLID RURAL II;C.L. WAMBA
1710;Gerencia de Valladolid Este;171002;C.S. ESGUEVILLAS;C.L. ENCINAS DE ESGUEVA
1710;Gerencia de Valladolid Este;171015;C.S. PEÑAFIEL;C.L. SAN BERNARDO
1710;Gerencia de Valladolid Este;171016;C.S. PORTILLO;C.L. VILORIA DEL HENAR
1710;Gerencia de Valladolid Este;171019;C.S. ALAEJOS;C.L. CASTREJON
1710;Gerencia de Valladolid Este;171020;C.S. OLMEDO;C.L. HORNILLOS
1710;Gerencia de Valladolid Este;171021;C.S. MEDINA CAMPO RURAL;C.L. ATAQUINES
1710;Gerencia de Valladolid Este;171021;C.S. MEDINA CAMPO RURAL;C.L. BRAHOJOS
1710;Gerencia de Valladolid Este;171021;C.S. MEDINA CAMPO RURAL;C.S. MEDINA CAMPO RURAL
1710;Gerencia de Valladolid Este;171026;C.S. CIGALES;C.L. S.MARTIN VALVENI
1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;C.L. ARCILLERA
1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;C.L. DOMEZ DE ALBA
1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;C.L. FIGUERUELA DE ARRIBA
1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;C.L. MATELLANES
1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;C.L. PALAZUELO DE LAS CUEVAS
1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;C.L. RIBAS
1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;C.L. SAMIR DE LOS CAÑOS
1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;C.L. MAIRE DE CASTROPONCE
